hgnc_symbol	logFC	rank	AveExpr
ZW10	7.73283308028066	0.737867433349619	56.3264022981408
FAM133B	2.51012611027803	0.737867433349619	12.5583966893699
RPS20	32.406903598534	0.737795847314473	166.468549378707
DCTN4	10.3408678658505	0.737198230978227	64.0591721906714
RFK	5.63300835766249	0.7369227686263	42.2647001170475
HMGB3	5.77195468224039	0.735956470778142	41.8572186459532
ATP5F1E	10.5811638529921	0.735615827072015	55.6271635077362
RASGEF1A	0.237658643801677	0.735615827072015	0.35211968671912
RBBP9	2.55927170353237	0.735615827072015	18.9558161917926
RPL5P4	5.65068767304243	0.735615827072015	30.4575046661156
NDUFC2	5.4636547534005	0.735615827072015	27.4204737903193
ARHGAP10	4.71657309333403	0.735615827072015	27.6544677218216
IGBP1-AS2	0.599687155627526	0.735615827072015	3.45935971298396
AHCTF1P1	9.43109824141703	0.735615827072015	56.5706750241183
GNG10	8.16204859832562	0.735615827072015	44.5407578119197
DNAJC25-GNG10	8.20515446211333	0.735319084818117	43.7122272308752
RPL24	36.1731654039563	0.735319084818117	166.963521433329
CHD1L	4.59472877789472	0.735319084818117	36.9898641536157
SERINC3	18.628693395308	0.735307252152959	149.502162899947
RPL23AP87	0.326382622991467	0.735307252152959	1.68671975514424
MRPL45P2	0.477480146685989	0.735307252152959	3.17351622444094
TIMM10B	1.87951354075607	0.735281507585138	13.2559008912694
MSMO1	3.32938254128773	0.735281507585138	19.1198497329372
DECR1	3.9913235163183	0.735281507585138	21.5968588391323
YWHAZ	199.704046528263	0.735281507585138	1253.73487782468
ARFGAP3	4.68614760539693	0.735281507585138	36.4799455309032
LAMTOR3	2.91904734086583	0.735281507585138	16.5669035474109
AC004878.5	0.72105549305607	0.735281507585138	2.44512700511619
P4HA2-AS1	0.916818153610966	0.73518774846516	5.79213123099349
AC005618.1	2.3934838773477	0.73518774846516	16.2576258686689
RPL10AP6	3.46045643705863	0.734631719725746	16.8352642820711
RPL7P9	19.0828513880629	0.734615744128727	104.273260144288
HNRNPA1L2	15.6790968145358	0.734481364417979	99.2794604859046
RPL24P7	1.01425990361806	0.734481364417979	4.12237504320855
CALM2	55.664029731568	0.734481364417979	411.822231464453
CDK2AP1	7.75260072145083	0.734397589627407	52.1633541957166
SVIL-AS1	4.6025838297024	0.734181270802126	40.3491760253482
TMEM131L	3.51142716030827	0.73387888001397	19.2548636996952
B3GALNT1	3.16297206902873	0.733700246243445	21.1407175842247
TTC12	5.24692567442436	0.733581665003618	34.3229806097285
GOLT1B	5.86159307775177	0.733581665003618	39.3190419382316
PRORP	5.52297956637106	0.733323300126233	30.0341134476691
RAD51C	1.40294124263443	0.733070146525744	10.8370989002696
RPL23AP2	4.2012649828067	0.732918835164676	21.9996770183161
TBCA	6.86629327328283	0.732691510298855	51.8768549027719
SNORA21	2.00603865418684	0.732691510298855	10.6997221748659
AC004510.2	0.214560988462652	0.732691510298855	0.950090748875046
AKTIP	1.56987143423425	0.732624230259586	11.542749044929
ZBED3	2.80411503016553	0.732624230259586	17.4317030135029
ATP6AP2	10.377454546054	0.732420183101415	79.9244449175278
MORF4L2	23.0766120225333	0.732332706112537	149.85080064043
TBC1D1	7.36591245825009	0.731702586057956	64.6398698943037
ATXN3	3.06363447619333	0.731666890985654	13.6866514187216
CFDP1	3.04875720915666	0.731666890985654	17.1610930697433
POP1	3.10330357898723	0.73148143265463	20.8751589654651
HMGCL	1.31135330828786	0.731136253018602	10.993487169469
CCNDBP1	3.43701316524443	0.730239580674549	22.1178403431155
RPL21P119	4.94807409481643	0.730197518105066	27.8393193978649
CALM1	25.1565177826493	0.730197518105066	252.781840390045
PPP2R3C	4.85053478408519	0.730197518105066	28.6280838058134
CCT4	31.6647710484657	0.730192862857663	258.150215977535
F2R	11.1083236707277	0.729961835198791	88.9040804691088
NIFK-AS1	1.01920991167896	0.729579800127318	5.2084550537273
NPM1P21	0.806338711169007	0.729447498965935	5.72519265042136
TMEM45A	0.703984513149919	0.728721397717241	5.27627150732427
NBDY	1.67138331163085	0.728639835296926	10.3956733458012
PSMB3	6.42903306108112	0.728639835296926	61.2245874842075
SCFD1	7.14627332969316	0.72822708860566	62.6506737836626
RPL14	48.6851768580663	0.727849087476761	222.552573477478
CAMLG	1.61725638795697	0.727849087476761	14.6234108495067
CUTALP	0.883300339330779	0.727671954800758	6.85611443959201
RBBP7	45.1339161660083	0.727652720883443	301.148954691576
RPS3AP5	6.80430301871523	0.727575362645895	31.0160510103946
INKA2	0.848919610418171	0.727575362645895	4.32470730013
PPIAP6	3.40168038681186	0.727532970121676	17.6301196109895
SLC25A51	1.70603074929933	0.727532970121676	12.058143795369
YY1	10.7570205982253	0.727532970121676	157.659572869847
CINP	2.0089352673836	0.727373043384826	15.6922364321117
NUP93	6.25360218931552	0.726912093212845	59.9197287308422
IARS2	25.1836963282	0.726026307052158	197.254713719269
HMMR-AS1	0.190537639133968	0.725955170642655	0.688287745030445
SGPL1	5.16376414996906	0.725023033112497	49.6618114766126
CIT	7.68908637959498	0.724707128464317	113.091554864566
BROX	10.0136465157954	0.724707128464317	73.7480674801308
TMA7	3.5588306265031	0.724707128464317	22.1997885617862
WTAP	5.4422131837701	0.724707128464317	40.4898649011875
SYS1	3.99771481163877	0.724442903190596	31.6644073795119
BCS1L	3.5553611484948	0.723628936880862	25.6862582517961
BIRC5	5.42390516654233	0.723138255298258	70.2137436550139
PDIA3P1	6.62233040082847	0.723138255298258	48.5885537098842
CPNE3	18.3154749725527	0.723133286395658	132.604401762759
ZMAT2	5.90227416588976	0.722632237515549	37.4293706842258
COX11	5.8978367116121	0.722632237515549	34.1454188813044
SWAP70	15.3715616928485	0.722514001269923	94.9056871275612
DCUN1D5	5.70658969069336	0.722160873460449	32.8721255538077
MBTD1	1.24590987346354	0.722160873460449	9.40854074638701
RNF146	2.33179634284656	0.722160873460449	14.801225771585
PARP4P2	0.78185362124492	0.722160873460449	3.79684611500261
S100A11	13.5861463140963	0.722124249118628	133.617454801122
PEX13	1.2031497089838	0.720848565611007	9.12762502259706
PSMA1	23.8107825492646	0.720691399439228	222.921588142613
FBXO3	5.9530349628938	0.719828354329827	37.3893366312468
FRAT2	0.744330778449739	0.719689080681623	4.98210953298402
CABYR	0.255000999302043	0.719195753257006	1.44304133059959
LINC00893	0.45825059352137	0.719195753257006	1.85818678162379
BBS2	2.13178520653813	0.718689157513484	14.7758286947924
GET1	1.25831116166986	0.718689157513484	8.76784783075344
UBA52	13.8987214053613	0.718689157513484	104.17563570809
SENP2	4.70283280569566	0.718689157513484	42.1723849178857
SEC22C	6.76463746800067	0.718689157513484	56.2315126057935
PTMAP9	0.191010218858426	0.718689157513484	1.36870326914232
NDUFAF2	3.52663334631993	0.718689157513484	17.4518188374648
ZDHHC4	3.76664286391183	0.718310085285514	28.5320931586278
SETD7	11.1960091014642	0.718310085285514	97.1570898617437
SPC25	2.6083768021593	0.718202316262935	16.429131502969
YWHAZP4	1.04182503846693	0.718079710586456	8.59169167195813
AIMP2	4.5393536866851	0.718079710586456	32.7936937262728
ZNF529	1.6427334071837	0.718079710586456	7.93163019943078
EIF4A1	113.181035969657	0.716958613237341	980.175508768886
TMEM64	5.07866428292507	0.716665917734987	32.930365850387
STMP1	3.44227076707546	0.716577075103574	19.0824356683294
RPL7P32	5.10205321120293	0.716335168100104	23.5363956033432
C12orf75	9.89984715828987	0.716316492354076	70.8793063384679
SNORA36A	0.330132085293753	0.716254116051931	2.45162537695932
RPL10P16	11.3210419148032	0.715677912021311	73.3888001114205
TXNDC9	3.80761105564723	0.715382741991685	23.828185841039
STAG3L1	6.7725192553312	0.715382741991685	38.4753385416664
CCDC73	2.4759416182901	0.715382741991685	10.0052733426275
KDELR1	5.53751870615032	0.715382741991685	137.254320498106
SETP20	0.32604071055543	0.715382741991685	1.67053860669912
CHCHD1	1.87629325781337	0.715002803191595	10.6333450496032
TIMMDC1	3.4346671627032	0.715002803191595	19.3788587806304
RPL37A	34.1897612879627	0.714372892203052	193.711533732105
IDH3B	9.26818295977697	0.714372892203052	119.055090305511
GDI2	18.0606332775573	0.714372892203052	213.182481668647
HNRNPA3P1	0.830172620910879	0.714372892203052	6.22346970257578
MRPL50	1.95643407564443	0.714372892203052	14.9807769753252
ATP6V1E1	6.23285915299359	0.71413094197356	45.4908343676046
PEX19	6.49433840829793	0.714011627739213	74.3939423426189
DAP3	8.43533443144996	0.713477312637863	80.6068710038944
SRP9	22.0299856949143	0.713397080601048	120.928859601579
GLULP4	0.299824306228323	0.713396336809375	0.68720401687024
SMIM12	4.02813722349236	0.713396336809375	33.0242506185753
RTCA	4.26593287112983	0.713164149323721	39.95276295504
TMBIM6	83.927235146412	0.712920468540919	710.210649809455
RPL36A	5.3468699674955	0.712920468540919	21.6628574279531
EXTL2	2.42294755503333	0.712824063614543	15.0875208699234
RAC1P2	9.66152030205942	0.712824063614543	74.6442390849185
IL13RA1	9.21471308454449	0.712636757676399	65.7491663533428
RPS27P29	0.510300005504433	0.712013983398207	2.77381616495927
NCMAP	0.115759281346594	0.712013983398207	0.140998665762473
SNX14	8.72658830134669	0.712013983398207	59.2476993621515
SPCS2	6.07462998857653	0.711212081354851	34.4060677154958
SVBP	0.932534133270889	0.711130964224777	7.17613653718811
LINC02067	6.13862211277539	0.710882481776521	35.0813208849189
ACYP2	0.673212599792689	0.710801784784151	4.08606999466647
ELP2	7.05782450361257	0.710278389438874	45.6674591409573
CYSTM1	1.35233917765167	0.710278389438874	12.4912779985266
DHTKD1	2.1954923458733	0.710278389438874	19.2230892937022
ITGB1	109.826932472409	0.71002038539852	894.885759736393
RRAGA	5.27265027108373	0.709832818158394	38.2127874058687
RP1-130H16.16	0.250130832926408	0.709800517113044	1.00529218478132
MED10	3.47468511780803	0.709738768536215	17.8148347502477
UBE2K	8.32719466442498	0.709738768536215	87.6749901920173
BLOC1S5-TXNDC5	18.0968045840816	0.709298573642982	362.900474590217
RPGR	1.69131396229356	0.709298573642982	8.96644079304723
MRPL44	1.89959936365717	0.709230343638169	12.9573074113254
RAB7A	11.419437307776	0.709230343638169	111.329866461704
TMEM150A	1.98987680334482	0.70889361342817	8.36742934931884
NUTF2	4.49396315994013	0.708861180690917	48.8215918494114
SPATA21	4.82053239126757	0.708801207827704	46.0308707036966
SERF2	7.74650682373293	0.708624882543862	62.7121028235219
HTATSF1	10.3844077505652	0.707900116305448	73.5400696102469
YWHAZP5	1.82812706624816	0.70787657477089	17.0188950929431
RTRAF	15.6280472613062	0.707868393494896	83.8372831943506
RPSAP19	8.42881037258659	0.707868393494896	62.4039508043609
FAM161A	0.732477473943422	0.707868393494896	8.21429369935442
YME1L1	19.983449548121	0.707708855123751	157.320560949373
TMX2P1	1.2022248774909	0.707608852870732	12.0022426864745
MAP2K1	10.2299989503739	0.707090536249009	105.759862385435
APH1A	14.7195408320974	0.70609008380853	194.947704952184
SESTD1	2.22438927355546	0.705726781150703	16.0423371677156
BABAM2	2.18655453900107	0.704648318865511	14.5181985037041
CARMIL1	3.58251922129966	0.704648318865511	23.2402470153092
DNAH10	0.234079835558203	0.704648318865511	1.26230347395056
ZFAS1	5.64024086137993	0.704192712945365	26.58179381376
RERE	35.0782651247981	0.704192712945365	114.707963817044
NME2	18.0072898297286	0.704192712945365	195.250024626625
NFX1	5.54896513359802	0.704192712945365	47.5659563371375
EPB41L4A	0.638931836931116	0.704192712945365	2.28298471219654
DDX46	21.888774096262	0.704192712945365	189.889923009264
PIGK	4.38770668398663	0.704192712945365	36.4389900406272
CDK19	4.3666929885549	0.703670074761945	21.4673855161994
SNORA70	1.84740575197761	0.702777108391556	9.67725780728084
EXOC2	10.5959767871133	0.70245584882742	81.1438208624006
U47924.19	1.19206671737782	0.70245584882742	9.05164718145582
TPM3P8	0.467679615744033	0.702202861407311	3.95091012209966
HYPK	3.86524105099616	0.701875535697568	13.3880150823311
PARP1	12.703216158968	0.701875535697568	207.226920111911
WDR47	4.5287926204764	0.701731737601263	24.8946130629501
HIGD1A	10.9858522434553	0.701075402573277	64.0514481448126
AASDHPPT	8.30032031232513	0.700553242139154	52.3766788969286
NOL7	14.2432085550084	0.699419424336549	89.4757830136125
NGDN	5.356383869479	0.699344744338625	37.1383197789683
RPL34	21.7802362372283	0.699344744338625	114.369090998361
NOP56	22.0440855792333	0.699303292021939	239.908643881278
CCNL1	10.4971684037349	0.699303292021939	59.4983235268043
TOMM34	7.93764344724003	0.699303292021939	82.7930003628201
RPS3AP25	1.97961370941211	0.699173567380029	7.38511636604066
OAT	9.15324450489162	0.699160721441931	86.6178994976251
ILF2	26.0115145351416	0.698908042166943	176.798176567802
SLC25A5	23.3912761800793	0.698903167338899	223.537330806864
RPL39P5	1.07394499604867	0.698504439286511	5.73831272056759
SETD3	7.55468605452176	0.698399886142733	56.4340098828693
RAB18	5.86191958799466	0.698182840796958	46.4319836092731
PPIAP16	0.469738897757287	0.698135162021792	2.71774697778266
CBX3	12.8987186750411	0.697573891057492	90.7943735560649
TOMM22	2.54922056892943	0.697457004470368	15.4198892806064
NDUFB6	4.446128080226	0.697178702914519	21.4832696481906
LAMP2	19.4097797923043	0.696900151075537	175.969211086207
POLR3C	7.4010313980083	0.69635043979434	46.2496230497048
SLC50A1	1.59120921569187	0.696179983938828	14.3358987556633
KIF4B	0.51324157252395	0.695793190820378	2.91990340338568
MAGOHB	1.805124581931	0.694809819461352	13.2571989818996
RUNX2	5.51713021857852	0.694809819461352	57.3662839262649
IGF2BP3	4.52053055865147	0.694344242341528	23.7192048389874
RPL36	10.2940530849265	0.694344242341528	76.5861246548247
MIR652	0.190626904321499	0.694344242341528	0.511493655883786
H3P36	1.32338803944103	0.694344242341528	9.28700415718388
FH	9.07354258060962	0.694344242341528	70.3693883136962
WDR61	0.998000973183765	0.693716626905832	8.60482134279658
CAP1P2	0.223479768813433	0.693492409794756	1.71269976393919
PSORS1C1	1.53394739599103	0.693261451024001	5.63754446801923
RPS27L	4.77069316202013	0.693261451024001	25.4734017759566
RP1-39G22.5	0.500407008383306	0.693057062987939	2.62671160580245
TMEM126B	6.58739303792553	0.693057062987939	36.9162158490259
WDR5B	0.416366570056044	0.692958579288585	2.55990051229626
CCT7	29.6660351734887	0.692958579288585	316.147789029854
CMSS1	8.31250431897194	0.692958579288585	41.2983225626201
RPL32	21.1710545341593	0.692958579288585	134.968718061912
RNF32	0.949127626986848	0.692957091164957	6.40594484144471
RP13-512J5.1	0.384187406011413	0.692806120150493	2.01756058473694
LTBR	23.2548269154367	0.69275130431741	139.468533483184
SRPK1	23.9845384168986	0.691408905328884	252.267732464193
ATG10	7.86537828612683	0.691153602302912	40.3725379498903
SNORA56	0.57753476851471	0.691153602302912	2.28051874485412
SNORA63B	0.664898380046484	0.690951740200038	4.59166319253937
SNORA33	1.19968529112123	0.690951740200038	6.83590537315576
SNORA3B	2.96837861069143	0.690828438936346	13.7054954694743
PHKA2-AS1	0.283286404787166	0.690261147826355	2.43960006356897
FTH1P1	0.24214753311549	0.68999576286452	1.68278818596152
MRPS36	1.15088281643417	0.68999576286452	9.53275951644449
SNORA65	1.40896708460165	0.689869018210795	9.06891440367767
MYO5C	2.9772246278436	0.689869018210795	18.6193690179349
HSP90B1	111.8066746041	0.689869018210795	771.324101344086
MED28-DT	0.230959893750726	0.689869018210795	1.95096695553753
PPP2R5CP	0.427227972236957	0.689869018210795	1.95198304862413
CCNG2	1.99247638165176	0.689869018210795	13.1329459131319
CEMIP2	6.05446745921956	0.689869018210795	35.8025541459168
RPL10P9	11.7268112641526	0.689869018210795	88.7140512800172
RPL7P21	1.87713038646373	0.689869018210795	14.6881944894504
TPX2	49.6709263893627	0.689869018210795	330.13767715374
ERMAP	0.684691078186663	0.689869018210795	5.50789929771615
AC093081.1	1.55266718381418	0.689869018210795	8.62934229995168
MRPS22	8.09583429772333	0.689869018210795	48.4626260354375
NAE1	6.90786367211039	0.689869018210795	41.3447836326747
ANAPC4	6.24049745901699	0.689869018210795	38.70343526521
GATA3	2.05395993527807	0.689869018210795	12.986621564371
WARS1	5.87872959289302	0.689869018210795	79.0048511598506
SNORA74B	0.751667441311349	0.689869018210795	5.47810567854195
TMEM258	1.48622660390476	0.689869018210795	11.5691912130315
SUMO2	10.8888475397757	0.689869018210795	106.794247713892
RPL35AP16	0.340141412003653	0.689869018210795	1.87463595079065
ELOA-AS1	1.24207715649797	0.689869018210795	5.80661167997359
MRPL27	5.0836420132672	0.689474640119609	38.1031504614331
METTL2A	3.07512522503459	0.689474640119609	23.483084680369
SNORA72	2.8089321462228	0.6888057267092	15.7537090917027
TJP1	17.984355372202	0.688759564644083	147.269370129943
C3orf14	1.20599900306974	0.688759564644083	9.51497851602227
EFCAB13	1.04833172132133	0.688463509836356	11.06357921133
SF3B6	4.8578217535889	0.688463509836356	24.3255265467805
RAB22A	7.86442107129788	0.688463509836356	59.5212989258434
SCAF8	6.45124304818773	0.688463509836356	49.353414024742
TMEM181	4.9101990665886	0.68821089905967	32.8171681370667
RP4-594I10.2	0.39117235018158	0.68821089905967	2.53544074264813
NOP58	14.6750765245088	0.687829969958599	80.6966517160807
SEC61B	2.64000976451387	0.687447600340214	17.4764470672341
TRNT1	1.38685232387377	0.687447600340214	13.1730192641642
ZNF419	2.450633665969	0.686321999817754	19.1934104393952
PTGES3	35.3172297496126	0.686321999817754	258.559415563181
ANXA8L2	7.1190592232683	0.686321999817754	46.4937600039528
HSPE1	9.44949466837233	0.686321999817754	61.5289611744221
RPL21P75	5.47066794573623	0.686321999817754	32.1054955092733
TP53INP1	1.41497095207284	0.686321999817754	7.75563352573724
EIF2B4	10.830820870827	0.686321999817754	156.153929892108
FAM21D	1.48663382527737	0.686321999817754	11.6711457135172
LRRC51	1.62472923556233	0.686321999817754	15.0345054109973
YEATS2-AS1	0.432074905658764	0.686321999817754	2.31226474560621
EIF4H	15.61138369194	0.686321999817754	443.35168059762
TCP1	39.1227177226046	0.686321999817754	283.661071262442
IMMT	15.217846262694	0.686061522842531	140.302583858034
STYX	5.57978528873883	0.686061522842531	35.1156566158085
SNORD49A	0.597950187607226	0.686033747580977	3.24802978248587
RPS3A	24.4012719689047	0.686014414091823	114.64518248875
PGRMC1	5.51250187345176	0.685670378793152	54.0715761494615
AK2	10.4003990448747	0.685342224702456	92.8937686719173
METAP2	18.2853555300063	0.68526418446307	122.090633760221
DMKN	0.596370527002352	0.684983430493312	4.55858393546825
STXBP3	5.1357989546447	0.684983430493312	26.8864810266627
SLC30A7	5.86860006669496	0.684810406612149	42.5952113119439
C5orf51	8.83473828576152	0.684689359991977	51.9883938777123
HNRNPA1	56.040064978133	0.684689359991977	390.813416784188
EIF2S2	16.4872681680642	0.684590427439213	99.2546745502945
TMOD1	1.22062942781545	0.684590427439213	8.1876925442057
GOT2	10.8421931865353	0.68433269680151	114.919222221783
NMNAT1	0.797885953167242	0.684008667052562	7.02252877582115
GCSHP5	0.603917348976583	0.683945840926797	5.94562390512483
PRELID3B	8.56406626232159	0.683945840926797	79.4698045428358
GNRHR2	2.341367771814	0.683586067015193	12.356512989098
EIF3H	24.871032861143	0.683264655741697	157.752455732087
ARHGAP18	5.19420532864833	0.683264655741697	42.9204432117302
ZFAND2A	1.35677493041861	0.683059240322622	9.7782386892195
DCUN1D4	4.81013297629929	0.682997329476645	31.5092059710707
MND1	1.31748468753395	0.682997329476645	10.1607805166062
IFI44L	0.240097580212944	0.682997329476645	0.430405625157161
ATXN10	9.75009804296639	0.682997329476645	86.7252023007722
CSDE1	64.1364682297873	0.682997329476645	578.162979787058
LINC00339	0.68935945447275	0.682997329476645	3.3396115378428
PGRMC2	4.94679711832176	0.682997329476645	54.8113178151534
RBMS1	7.92088099314287	0.682997329476645	75.7589893614364
BFAR	6.25851723880326	0.682997329476645	50.8613283676165
NADK2-AS1	0.16674301820448	0.682208896819799	1.20278028319602
STK38	20.4392268381573	0.682208896819799	170.121149171469
EIF2S2P4	7.42686620836993	0.681833896511785	43.720368997749
IL17RD	2.5776871168828	0.681833896511785	21.6285608090622
VDAC2P5	7.47650104931306	0.681833896511785	43.9138703021734
WDR44	5.87839279403756	0.681684286966015	36.2275673727633
C1orf131	0.77544290655106	0.681216630083204	3.47269210884173
ADH5	10.7883380085511	0.681120165341173	80.0304985051344
SPIN1	10.1129587126356	0.681094226217191	101.152017223206
C6orf120	5.28999063768472	0.681039602382141	70.6797073843474
POLR1D	1.99190750748613	0.681039602382141	18.7097043182687
RIPK2	3.5051596064517	0.681029919190717	20.0300102800161
LSM1	1.51887774577041	0.681029919190717	6.92742821079293
YARS2	1.98800302248167	0.680790905787613	14.283773777169
TRIQK	2.17755943776693	0.680752208845254	14.8170827920655
TIMM9	2.88680766453883	0.680752208845254	18.3417491585863
SP100	5.87987195503869	0.680752208845254	45.5081470434193
RPS19	19.6757710733285	0.680686174345991	120.612677672337
TRMT2B	3.53490336374746	0.680364817199759	26.9176361267948
KIN	1.20946657827756	0.680218063442283	10.6489909209875
RPS29	10.6843054765597	0.680218063442283	50.1911578156043
NDUFA2	2.6267868348219	0.680218063442283	18.0475833231442
HMGN3	1.5654019536137	0.679959546682365	11.0515953295779
SNX7	4.94870231727293	0.679884084939793	34.196644537499
EXOSC10	20.0300536808313	0.679884084939793	195.690739141267
RPL23AP74	2.86977024942133	0.679613122569102	18.5313167572371
PDZD11	5.1744824859089	0.679440987521787	35.5987691976866
ANXA8	5.28931952254953	0.679440987521787	35.5290892376806
C11orf80	1.86624948799873	0.678910483045069	16.6833811172256
PTPN21	5.99501023822836	0.678526007483575	47.7890427653357
TRAM2	27.968500414786	0.67797619084912	416.496256573734
EIF2S3	23.2309212889273	0.677472224092378	151.486776629348
SPCS2P4	4.44266480453763	0.677451299262258	27.4227325432567
CBWD5	4.53517961812343	0.677403547666903	25.6277878597534
PPIAP42	0.484386821229999	0.677183584226662	4.25550922378752
EIF2S1	18.4735007208117	0.677183584226662	130.309945026018
ANXA5	49.0374593000903	0.677183584226662	454.828785722972
USP14	14.177052311228	0.677183584226662	134.035643062843
MRPL20	5.0532059128133	0.676908749629933	34.9513040622394
HMGB1P37	0.199805058993872	0.676448980334537	1.12409251872065
NDUFB4	3.26476773008193	0.676448980334537	22.7836073272918
POLHP1	0.71917469828395	0.675817041159989	4.22051618343281
GDI2P2	0.312104863291593	0.675817041159989	3.558740382834
HDHD2	1.55636763910669	0.675635320838827	10.8939297617985
ACTR2	36.4864347646606	0.675635320838827	248.654591556402
VPS35L	4.69529032203527	0.675468546483095	30.9855273968251
RNU2-25P	0.121919076716344	0.675318084833435	0.426807883023039
AC010627.1	93.8893598773826	0.675316066943331	666.943595861633
PAM16	0.986387906025652	0.675316066943331	6.25624238066514
RPL13P12	5.65843556356153	0.674433205568872	41.8881229783388
CCT5P1	0.758266616896667	0.674433205568872	6.8750616461134
RPL30	42.1031925955063	0.674433205568872	352.03301703532
SNAP23	2.88695798860994	0.674116740266776	21.0550565496181
RPL23A	15.8653801312784	0.674116740266776	88.8012382457631
TMEM50A	9.48409351118849	0.674116740266776	62.5894590343134
SUCLG1	3.39906739606263	0.673966347301216	26.3043526798855
LYPLAL1	0.997736329571442	0.673226876028923	8.59470822995641
TEAD1	32.1399264688103	0.673226876028923	293.163232596683
SNORD49B	0.594186160671126	0.673035561423167	3.488349983443
EIF3E	33.3798927801369	0.671576364730109	294.456785740629
EIF1AXP1	4.22108301022733	0.671576364730109	25.7264690649145
ERH	9.30423905116176	0.671576364730109	71.2849139851913
POLR3GL	2.8168227560283	0.67149645375538	24.1431801609434
DDX31	3.27266438086749	0.671422057480161	24.6658069156648
COX20	5.43298797877736	0.671283599795236	33.4059777800043
IL1RN	0.46978750948076	0.671283599795236	1.67702298447446
WDR41	2.4377388508825	0.671283599795236	18.6620344835203
snoZ39	0.724139391116449	0.671204734072459	3.64610664608832
WDSUB1	0.589331541208561	0.671204734072459	6.81907860434241
RNU6-854P	0.403432026098093	0.67118313215114	1.73268758589939
SAP30	3.33139002015023	0.67118313215114	19.8479813623401
PSMC3	14.1650608417099	0.671155083621781	197.978416136847
VDAC1P3	0.35615730447287	0.671155083621781	2.07059877517858
PDCD6IP	31.446236483873	0.670853029362715	284.276360117191
RPS23P8	4.1467506138027	0.670853029362715	22.3732549117137
CYB5A	1.4098128151845	0.670853029362715	12.3434336909331
SLC6A6	10.3907813383901	0.67081464760165	86.8404354566059
TMEM218	2.046308218573	0.670639837859379	14.8311629194219
MTM1	1.73210366251253	0.670639837859379	12.0150183149497
TBCCD1	0.910525536326496	0.670620214605321	7.96913499342757
IPO9	11.0643926086097	0.670620214605321	196.421057616472
TMCO3	5.34608668762959	0.670461087582128	45.5498632608474
NFU1	2.93510789171337	0.669236262432129	16.1666090767617
NME1-NME2	17.2337234447843	0.669236262432129	200.797390752622
ERLIN1	10.707888229362	0.669236262432129	97.8313924391689
RPS12	19.8409772005357	0.669064197064533	111.17745855004
L3MBTL3	0.869153381463934	0.66889559851585	4.59662601323923
ZNF330	2.9967284610499	0.668559398246392	20.3034524162239
FAF1	8.93398372179201	0.668530458724567	72.8915044685874
EIF4E	5.5809034772259	0.668530458724567	39.5114846678871
HSPA9	28.1998437850806	0.667962190862455	313.811615843058
GRSF1	15.820533056977	0.667295585437843	131.009673555429
RPS24P8	1.34332815818731	0.667275270177422	6.53035688261076
INSR	4.68422840119676	0.667066345893375	44.4265882280204
IRS2	119.797776051742	0.666942445229847	158.43701638646
SLC34A2	0.138499628878756	0.666942445229847	0.072221219062817
HNRNPA3P3	0.66665287071306	0.666942445229847	6.01200609761293
GLUD1	15.4326135275603	0.666942445229847	160.50699732503
ARNT	4.64176369214646	0.666942445229847	37.9690261719819
MRPL13	4.0385830609444	0.666942445229847	24.9156745718253
PFN2	1.41839111918146	0.666840922776933	13.8581031577406
CIAPIN1	4.51185489772627	0.666763857891405	29.7076378130184
SNORD54	1.32827689318233	0.666404358509449	7.2998631209378
ZNF879	0.147838871758981	0.666404358509449	0.910247926521193
HNRNPA1P15	0.533398475216273	0.666404358509449	3.04152400778526
ATP5MK	4.25014815663623	0.666364527202741	26.8052968442454
ASAH1	4.3915171829412	0.665646111178289	32.2300180466445
OSER1-DT	0.614040336304089	0.665271860542706	2.46953278803571
SNORD35A	0.521796550066372	0.665129010099382	6.03582253680946
PSPH	2.38525761276306	0.664173994044051	21.2245232877843
AL356356.1	1.27782953862927	0.663534691131006	2.18241407935498
NIT2	3.48325966799137	0.663534691131006	26.6105147592987
ETFA	6.70947958303599	0.663426286766002	56.9234849844611
SUB1	10.3887781018621	0.663426286766002	64.5268261725377
PCBP2P2	0.860682594776289	0.663263709930537	8.31084194113011
NIP7	4.74252152935473	0.662712820573727	28.6839410991274
MRPL22	2.78850400549467	0.662664696671825	17.3513820451761
UBE2D3	32.8943192893733	0.661832574929131	263.419819916739
MRPL24	4.53321386474033	0.660681438400425	36.3051179641561
FABP5P7	1.61206510697629	0.660681438400425	9.81754888879617
AGO4	2.20748137107013	0.660681438400425	12.9497467665272
NDUFA12	4.34534364739933	0.660681438400425	24.8045388016986
PPP5C	10.459652805682	0.660681438400425	154.903204523731
LY75-CD302	0.936545786486985	0.660681438400425	7.14129167589997
NPM1P6	6.24935671257943	0.660681438400425	31.869127368114
EIF2AK1	17.7130992110096	0.660681438400425	155.746160745395
EHHADH	0.459789993758906	0.660587634095599	3.33207965987522
AL390776.1	0.1045353454353	0.660359807894302	0.770724203195611
ATXN7L3B	3.75789614803999	0.659906349425231	38.2149060526319
NDUFS2	6.2087920580149	0.659906349425231	94.9451846616042
RPL35A	22.8756608103567	0.659891235375916	135.327747654562
SLC25A16	1.72232326674156	0.659891235375916	9.35586626779514
MKS1	1.3745241353065	0.659563756645785	10.4736640442592
ZNF662	0.22798684889682	0.659349153797812	1.24781189254247
