"ensembl_gene_id"	"hgnc_symbol"	"MDA231_DEX_4hr_rep1_SL35876"	"MDA231_DEX_4hr_rep2_SL35877"	"MDA231_DEX_4hr_rep3_SL35878"	"MDA231_EtoH_4hr_rep1_SL35879"	"MDA231_EtoH_4hr_rep2_SL35880"	"MDA231_EtoH_4hr_rep3_SL35881"
"2896"	"ENSG00000110719"	"TCIRG1"	201.054517101597	315.155592458114	213.456145664936	490.69181670544	331.341136248801	283.912668733857
"2897"	"ENSG00000110721"	"CHKA"	93.7358725725887	83.1093003298197	84.9649239284168	71.6257084479927	73.0100687073882	75.0103752475104
"2898"	"ENSG00000110723"	"EXPH5"	13.7384249523013	12.5109843709334	13.7852606685731	5.31287146670861	5.85153610721747	6.16136465861238
"2899"	"ENSG00000110756"	"HPS5"	38.864095392795	33.1952346561651	40.1379735211759	23.8990073863184	28.6373171092477	30.0154553552585
"2900"	"ENSG00000110768"	"GTF2H1"	69.7735034697376	64.4077596784591	69.9701391867598	56.0971478859015	64.2914475734252	63.8558557432335
"2901"	"ENSG00000110777"	"POU2AF1"	0.024576788823437	0.00865812067192621	0.016568822918958	0	0	0
"2902"	"ENSG00000110801"	"PSMD9"	40.3550872480835	39.9918593836272	37.926035661495	37.662553602087	33.8349566314179	37.2131351705182
"2903"	"ENSG00000110841"	"PPFIBP1"	41.5101963227851	37.6195343195194	41.0409743702591	29.238621494638	31.8816501658281	35.2064521853738
"2904"	"ENSG00000110844"	"PRPF40B"	18.7520898722824	20.4504810270897	15.5249870750637	22.1161646122551	19.8348630797658	18.7573043353169
"2905"	"ENSG00000110851"	"PRDM4"	45.2622527498298	44.5979795810919	46.9311909179486	46.3449979117753	47.8937332099333	48.1698126903442
"2906"	"ENSG00000110871"	"COQ5"	9.59313990408157	8.7879924820051	9.56021082423879	8.68244430968823	9.04556942648661	8.84636301901686
"2907"	"ENSG00000110880"	"CORO1C"	287.581198285977	261.942782808455	275.166726626596	254.93760247718	266.93232262165	272.984254354667
"2908"	"ENSG00000110881"	"ASIC1"	5.4724316446853	7.11697519232334	6.65238240196165	10.3048312340858	9.74138245929327	7.92310042491286
"2909"	"ENSG00000110888"	"CAPRIN2"	56.8297280227275	54.8491944566525	53.6249953772077	46.0151719985735	50.1404548098391	56.4885970841588
"2910"	"ENSG00000110900"	"TSPAN11"	0.163845258822913	0.173162413438524	0.0828441145947902	0.0623994970922152	0.117366053726425	0.0565262812716732
"2911"	"ENSG00000110906"	"KCTD10"	74.1154028285448	75.7758721206982	74.816519890555	70.8769144828861	72.6747371253127	67.7750112447362
"2912"	"ENSG00000110911"	"SLC11A2"	29.5658769545947	28.7536187514669	29.5587800874211	29.4703910552662	32.4097974075971	31.6829806527728
"2913"	"ENSG00000110917"	"MLEC"	246.644460369072	246.67851606385	257.081856410553	232.759038367833	251.481919977521	238.95543302912
"2914"	"ENSG00000110921"	"MVK"	13.4189266975966	17.0997883270543	14.6716926947373	22.3835910283646	17.9318563514874	15.0171487245079
"2915"	"ENSG00000110925"	"CSRNP2"	14.9099185528851	15.5759590887952	16.9747590804725	18.3632805728519	18.2252714858034	16.7977265845656
"2916"	"ENSG00000110931"	"CAMKK2"	37.3812958004477	38.6411925588067	38.5639353438748	42.084003681764	37.2721053476918	34.6035051851426
"2917"	"ENSG00000110955"	"ATP5F1B"	524.345789548028	469.555858400574	517.883413566412	446.049433642895	455.791069646571	467.802082757489
"2918"	"ENSG00000110958"	"PTGES3"	299.033981877699	254.834465736804	274.78564369946	221.339930399958	241.61478817495	259.747683490217
"2919"	"ENSG00000110987"	"BCL7A"	6.7094633487983	7.93949665615633	7.36484178747685	8.68244430968823	9.04556942648661	9.56236258179139
"2920"	"ENSG00000111011"	"RSRC2"	70.0684249356189	61.9834858903197	65.8362178684798	56.1952042384749	58.2638623856181	64.6001184466439
"2921"	"ENSG00000111012"	"CYP27B1"	0.466958987645303	0.389615430236679	0.497064687568741	0.606166543181519	0.494614083561362	0.574683859595344
"2922"	"ENSG00000111057"	"KRT18"	636.415946582901	676.407019373563	620.908354476493	822.487771172488	701.052588776592	746.212860114237
"2923"	"ENSG00000111077"	"TNS2"	131.231860054212	198.383518955845	151.240215604249	113.157030869797	90.5562937394887	80.7006875621921
"2924"	"ENSG00000111110"	"PPM1H"	1.86783595058121	1.71430789304139	2.45218579200579	2.13941132887595	2.36408765363227	2.44005114156056
"2925"	"ENSG00000111142"	"METAP2"	141.742533407702	120.425800425822	131.531600742148	102.914599132803	111.891765649042	124.037503203808
"2926"	"ENSG00000111144"	"LTA4H"	111.382006947816	97.2999601111067	106.338705493873	84.533490132211	91.134740718569	96.8954671465265
"2927"	"ENSG00000111145"	"ELK3"	154.497886807066	147.906675438515	155.100751344366	102.326261017363	114.532501857887	111.366195152075
"2928"	"ENSG00000111181"	"SLC6A12"	0.147460732940622	0.363641068220901	0.306523224000724	0.989477739605127	0.955695008915175	0.659473281502854
"2929"	"ENSG00000111186"	"WNT5B"	17.039906917583	21.5414042317524	17.0078967263104	33.098476100485	23.1546457423133	22.9873543838138
"2930"	"ENSG00000111196"	"MAGOHB"	14.7214965052388	13.3594801967821	14.3983071165745	11.5439069620598	12.1138534024774	13.4061497082652
"2931"	"ENSG00000111203"	"ITFG2"	103.173359480788	96.919002801542	92.8931056951382	99.0369160992158	93.0293641572955	100.720412179243
"2932"	"ENSG00000111206"	"FOXM1"	191.731721874573	202.115168965445	195.089605459271	215.920088366805	213.363102385089	207.715241579642
"2933"	"ENSG00000111215"	"PRR4"	6.59477166762226	7.44598377785654	6.82635504261071	6.4984619114607	6.85753085344397	7.6404690185545
"2934"	"ENSG00000111229"	"ARPC3"	122.933097694832	107.126927073743	114.65625459919	99.6163400007864	97.8749055182865	104.027199633636
"2935"	"ENSG00000111231"	"GPN3"	22.5451076140329	19.8703869420706	21.0424051070767	17.5164302551718	19.7342636051432	19.4733038980914
"2936"	"ENSG00000111237"	"VPS29"	54.9864688609697	49.1002023304935	48.5217979181686	38.1884922204357	39.644576290876	46.5588136741015
"2937"	"ENSG00000111247"	"RAD51AP1"	37.6352559516232	30.3120804724137	34.3803075568379	28.4274280324392	31.6469180583753	32.1917171842179
"2938"	"ENSG00000111252"	"SH2B3"	55.6910034739082	71.7671622495963	58.6619175445709	119.700063850609	110.600739058052	96.2359938650236
"2939"	"ENSG00000111261"	"MANSC1"	1.35991564823018	1.12555568735041	1.44148759394935	2.33552403402291	2.26348817900962	2.01610403202301
"2940"	"ENSG00000111266"	"DUSP16"	10.7072876640774	9.73172763524506	11.2005242932156	8.37936103809747	10.655161020449	9.76020456624224
"2941"	"ENSG00000111269"	"CREBL2"	37.5533333222117	35.4723203928817	38.0254485990087	32.6795080485801	36.3583267865361	37.3356087799402
"2942"	"ENSG00000111271"	"ACAD10"	12.1245491528956	14.8400188316815	13.8929580175463	15.1719920072786	14.7797394799777	14.696833130635
"2943"	"ENSG00000111275"	"ALDH2"	37.9383696804456	44.5460308570603	38.0503018333871	49.5095438357376	44.9595818667726	41.5373956878012
"2944"	"ENSG00000111276"	"CDKN1B"	11.4855526434862	9.40271904971186	10.2643857982945	13.6298330077139	14.008476841204	13.556886458323
"2945"	"ENSG00000111300"	"NAA25"	60.1394022509503	58.5808444662527	65.339153180911	58.254387642518	64.459113364463	68.4910108075107
"2946"	"ENSG00000111319"	"SCNN1A"	59.2300610644831	76.736923515282	63.9225188213401	28.3828569630876	27.3295239391532	25.0599846971085
"2947"	"ENSG00000111321"	"LTBR"	143.438331836519	159.595138345616	150.254370640571	146.585332883484	124.215201290317	112.722825902595
"2948"	"ENSG00000111325"	"OGFOD2"	27.7390023187192	33.5935082070737	26.9409060662258	44.7493536289886	34.7571184821256	30.8633495743336
"2949"	"ENSG00000111328"	"CDK2AP1"	60.909474967418	50.8837751889103	56.3257135129979	49.6076001883111	47.1308538607115	48.1227074559511
"2950"	"ENSG00000111331"	"OAS3"	23.4954101152058	27.9310972876339	26.5184010817923	36.4323920879834	33.9858558433519	28.9508770579753
"2951"	"ENSG00000111335"	"OAS2"	15.2703781222955	15.0564718484797	15.185326205225	13.9596589209156	15.7354344888928	16.1665164436985
"2952"	"ENSG00000111341"	"MGP"	0.024576788823437	0.043290603359631	0.0248532343784371	0.098056352573481	0.050299737311325	0.122473609421959
"2953"	"ENSG00000111344"	"RASAL1"	0	0	0	0.0178284277406329	0.016766579103775	0.0094210468786122
"2954"	"ENSG00000111348"	"ARHGDIB"	41.5347731116085	35.0220981179415	38.0585862448466	30.8075231358137	31.4960188464413	35.4231362635819
"2955"	"ENSG00000111358"	"GTF2H3"	48.7111954480521	46.3642361981648	47.6187970690854	38.6163744862109	44.85898239215	46.7754977523096
"2956"	"ENSG00000111361"	"EIF2B1"	58.3534889297805	51.4811855152732	54.2546106481281	45.6586034437609	49.2266762486834	51.137442457107
"2957"	"ENSG00000111364"	"DDX55"	36.4064165104513	32.0004140034393	33.8832428692692	36.2451935967067	35.5116145417954	36.8457143422523
"2958"	"ENSG00000111371"	"SLC38A1"	111.914504038991	97.386541317826	111.425334129993	65.8671262877683	76.6484163729074	77.2902685921345
"2959"	"ENSG00000111412"	"SPRING1"	40.0847425710257	42.3988169304226	41.869415516207	44.8652384093027	44.6242502846971	41.7352376722521
"2960"	"ENSG00000111424"	"VDR"	10.1502137840795	12.7967023531069	11.0596892984045	16.4288961629932	15.0899211933975	12.4357818797681
"2961"	"ENSG00000111445"	"RFC5"	36.1524563592758	33.4636363969948	33.6927014057012	33.7581279268884	34.279270977668	36.5065566546223
"2962"	"ENSG00000111450"	"STX2"	34.1699287275186	30.2861061103979	32.4251864524009	25.378766888791	26.7762268287287	26.3789312601142
"2963"	"ENSG00000111481"	"COPZ1"	139.456892047123	125.72457027704	132.509161294367	112.916347095299	118.204382681614	124.09402948508
"2964"	"ENSG00000111490"	"TBC1D30"	0.688150087056236	0.883128308536473	0.58819321362301	0.713137109625317	1.05629448353782	0.631210140867018
"2965"	"ENSG00000111530"	"CAND1"	126.480347548348	120.668227804636	130.537471367011	109.404146830394	130.452368716921	127.391395892594
"2966"	"ENSG00000111540"	"RAB5B"	60.573592186831	61.2302293918621	65.546263467398	50.2048525176223	58.0710467259247	59.9555423354881
"2967"	"ENSG00000111554"	"MDM1"	9.06883507584825	8.83994120603666	9.70933023050941	8.67353009581791	9.66593285332628	10.3537305195948
"2968"	"ENSG00000111581"	"NUP107"	83.2907373226279	73.1178290744168	80.6984520267851	64.5478226349615	70.9226296089682	75.9336378416144
"2969"	"ENSG00000111596"	"CNOT2"	65.2841433779898	57.2128614000884	64.3615926286925	53.0395725283829	59.7896210840616	61.001278539014
"2970"	"ENSG00000111602"	"TIMELESS"	62.9821174915279	64.9272469187746	64.4112990974494	65.0559328255695	66.7309848330245	64.9015919467595
"2971"	"ENSG00000111605"	"CPSF6"	79.2683362185254	73.3515983325588	74.9076484166093	72.2318749911743	76.8496153221527	76.5836900762386
"2972"	"ENSG00000111615"	"KRR1"	75.3032809550109	68.9792473932361	71.8009941193047	69.8606941016701	79.3729854772708	78.1004786236952
"2973"	"ENSG00000111639"	"MRPL51"	33.8668149986962	32.2341832615813	31.1742403220195	29.9606728181336	26.7678435391768	32.5402959187265
"2974"	"ENSG00000111640"	"GAPDH"	11351.6419134503	11592.1326565045	10999.1633882815	12406.624580429	11002.9501707986	11508.1479199124
"2975"	"ENSG00000111641"	"NOP2"	125.964234983056	122.850074213961	119.2541029592	121.652276688209	115.21154831159	120.325610733635
"2976"	"ENSG00000111642"	"CHD4"	242.04860085909	237.769309892438	252.923081857894	230.931624524418	255.061584616177	251.334688627616
"2977"	"ENSG00000111647"	"UHRF1BP1L"	47.1382809633521	44.2170222715271	47.1300167929761	42.5208001614095	47.1895368875747	44.4767623139282
"2978"	"ENSG00000111652"	"COPS7A"	56.3463845091999	58.0180666225775	56.7233652630528	59.181465885031	56.3021726304764	52.8803361296503
"2979"	"ENSG00000111653"	"ING4"	7.63518906114776	6.92649653754097	7.53053001666643	5.83881008505728	6.9748969071704	7.1034693464736
"2980"	"ENSG00000111664"	"GNB3"	1.40087696293591	1.44590615221168	1.47462523978727	1.57781585504601	1.38324277606144	1.77115681317909
"2981"	"ENSG00000111665"	"CDCA3"	76.9908871208869	81.9058215564219	72.9939493694696	90.9071530494872	82.5837853756437	80.144845796354
"2982"	"ENSG00000111666"	"CHPT1"	44.7297556586553	39.9399106595956	43.4186004591295	33.437216227557	35.9307790193898	37.7878190301135
"2983"	"ENSG00000111667"	"USP5"	124.71081875306	137.00610151256	128.756322903223	155.847201094743	133.612868877983	125.073818360456
"2984"	"ENSG00000111669"	"TPI1"	361.073989130995	335.99568891544	358.234520330792	337.367338135997	334.157921538236	350.689049009461
"2985"	"ENSG00000111670"	"GNPTAB"	25.2649389104932	25.931071412419	26.5929607849277	20.787946745578	25.4600503690823	23.298248930808
"2986"	"ENSG00000111671"	"SPSB2"	5.93939063233061	7.93949665615633	6.33757476650145	6.73023147208893	6.39644992809016	5.85047011161818
"2987"	"ENSG00000111674"	"ENO2"	117.608126783087	127.118527705221	118.168845058009	171.83038656422	169.476581580958	165.019057125771
"2988"	"ENSG00000111676"	"ATN1"	129.486908047748	181.517499886933	142.839822384337	238.900931724481	190.024024272634	179.28252209999
"2989"	"ENSG00000111678"	"C12orf57"	6.63573298232799	6.26847936647457	7.01689650617873	6.00818014859329	5.79285308035426	6.44399606497075
"2990"	"ENSG00000111679"	"PTPN6"	3.99782431527908	4.57148771477704	3.76112280260347	6.2310354953512	5.23955596992969	4.15468167346798
"2991"	"ENSG00000111684"	"LPCAT3"	38.2332911463268	38.7797224895575	38.0503018333871	38.0102079430294	38.1188175924324	39.3140286244487
"2992"	"ENSG00000111696"	"NT5DC3"	230.341857116193	224.202034799529	230.488895625625	67.2577436515377	65.6327739017272	69.3200629328286
"2993"	"ENSG00000111707"	"SUDS3"	21.4473443799193	20.7275408885913	22.1110941853495	21.3941132887595	21.8552358617707	23.2228805557791
"2994"	"ENSG00000111711"	"GOLT1B"	42.5014601386637	40.7797483647724	43.4683069278864	32.7864786150239	38.6469648342014	37.7312927488419
"2995"	"ENSG00000111716"	"LDHB"	249.421637506121	223.803761248621	237.646627126615	199.464449562201	207.519949567423	235.724013949756
"2996"	"ENSG00000111725"	"PRKAB1"	22.1682635187402	21.7924897312383	23.5194441334609	24.0416348082435	22.2492504707094	22.6858808836982
"2997"	"ENSG00000111726"	"CMAS"	28.3534220393051	25.3942679307596	26.0047675713046	22.7847306525289	24.0265078557096	24.1649852436403
"2998"	"ENSG00000111727"	"HCFC2"	12.2392408340716	11.8096765965073	11.9129836787308	8.91421387031646	12.0216372174067	11.295835207456
"2999"	"ENSG00000111728"	"ST8SIA1"	1.58110674764111	1.42858991086782	1.20952407308394	1.19450465862241	1.2742600118869	1.42257807867044
"3000"	"ENSG00000111731"	"C2CD5"	22.5205308252094	17.9915747562627	22.10280977389	18.7465917692755	23.9678248288464	23.0909858994785
"3001"	"ENSG00000111737"	"RAB35"	74.4840546608964	81.5768129708887	72.8862520204964	89.6145920382913	74.8292425401478	71.7224298868747
"3002"	"ENSG00000111752"	"PHC1"	24.3637899869672	21.6279854384717	23.4283156074067	19.8786969308057	21.4444546737282	23.9577222123108
"3003"	"ENSG00000111775"	"COX6A1"	38.0858304133862	35.1519699280204	36.9484751092764	34.6673777416607	32.0073995091065	34.4150842475704
"3005"	"ENSG00000111785"	"RIC8B"	16.1141812052335	15.9482582776881	16.8587773200398	15.3770189262959	18.3677874081855	20.990092445548
"3006"	"ENSG00000111786"	"SRSF9"	104.066316141373	99.7848407439495	101.873407717213	103.137454479561	98.7970673689941	100.786359507393
"3008"	"ENSG00000111790"	"FGFR1OP2"	16.4664485117028	15.01318124512	16.0303361740919	14.8421660940769	16.095915939624	17.2405157878603
"3009"	"ENSG00000111799"	"COL12A1"	279.831317543654	307.233412043301	324.599809805307	234.274454725787	246.535779141907	250.458531267905
"3010"	"ENSG00000111801"	"BTN3A3"	10.518865616431	10.796676477892	10.9437075379718	14.0220584180078	15.0731546142937	14.8287277869356
"3011"	"ENSG00000111802"	"TDP2"	37.5369487963294	29.8272257147858	34.8690878329472	26.7337273970791	30.4816408106629	31.0988757462989
"3012"	"ENSG00000111816"	"FRK"	0.24576788823437	0.294376102845491	0.248532343784371	0.258512202239177	0.36886474028305	0.452210250173386
"3013"	"ENSG00000111817"	"DSE"	20.1120055205126	18.1387628076854	19.4849357526947	19.71824108114	22.1235011274311	21.3009869925422
"3014"	"ENSG00000111832"	"RWDD1"	33.915968576343	31.6887216592499	33.5021599421332	28.6948544485487	26.8852095929032	29.3182978862412
"3015"	"ENSG00000111843"	"TMEM14C"	65.0301832268143	56.909827176571	57.4938155287844	49.9374261015128	50.375186917292	54.8775980679161
"3016"	"ENSG00000111845"	"PAK1IP1"	49.3583842204026	41.0481501056021	45.6553915531889	36.450220515724	41.0529689355931	43.9774468293618
"3017"	"ENSG00000111846"	"GCNT2"	76.2945447708895	71.7411878875806	75.2390248749885	92.2621135577753	112.486979207226	113.664930590456
"3018"	"ENSG00000111859"	"NEDD9"	231.89838707501	239.717387043621	248.673178779182	74.5049995281049	74.8460091192516	68.7830632607477
"3019"	"ENSG00000111875"	"ASF1A"	14.5740357722981	12.909257921842	14.4811512311693	13.8794309960827	16.1378323873834	15.6577799122535
"3020"	"ENSG00000111877"	"MCM9"	7.47953606526599	6.91783841686904	8.52465939180391	7.71079499782373	9.73299916974138	9.43046792549081
"3021"	"ENSG00000111880"	"RNGTT"	23.5363714299115	18.9266517888307	19.161843705775	17.0796337755263	20.9163074319593	21.8097235239872
"3022"	"ENSG00000111885"	"MAN1A1"	2.6379086670489	2.06063271991844	2.51017667222214	2.69209258883557	2.12935554617942	2.09147240705191
"3023"	"ENSG00000111897"	"SERINC1"	142.553567438876	138.226896527302	146.377266077535	107.817416761478	127.593666979728	129.32271050271
"3024"	"ENSG00000111906"	"HDDC2"	13.6319255340664	12.3464800781668	13.9426644863032	12.8810390426073	11.0407923398358	13.2365708644501
"3025"	"ENSG00000111907"	"TPD52L1"	3.35882780586972	3.41995766541085	3.04866341708828	3.31608755975772	3.92337951028335	3.90031340774545
"3026"	"ENSG00000111911"	"HINT3"	8.92137434290763	8.23387275900182	8.8063293814262	8.69135852355855	11.250374578633	10.664625066589
"3027"	"ENSG00000111912"	"NCOA7"	19.6532387958084	20.0781818381969	21.8294241957272	23.9168358140591	28.0001871033042	28.3573511046227
"3028"	"ENSG00000111961"	"SASH1"	20.1857358869829	20.0089168728215	19.8660186798307	17.5966581800047	19.9270792648366	17.0803579909239
"3029"	"ENSG00000111962"	"UST"	2.38394851587339	2.45890627082704	2.66758048995224	1.44410264699127	2.0790558088681	1.72405157878603
"3030"	"ENSG00000112029"	"FBXO5"	26.3135485669599	25.1778149139614	24.1159217585434	25.5035658829754	27.9331207868891	27.9334039950852
"3031"	"ENSG00000112031"	"MTRF1L"	21.8651497899178	22.8487804532133	23.7845453001643	18.5683074918692	21.6540369125254	22.5728283211548
"3032"	"ENSG00000112033"	"PPARD"	61.5402792138862	79.4209409235791	64.9994923110724	110.170769223241	94.9239875960221	89.1984718467003
"3033"	"ENSG00000112039"	"FANCE"	34.1043906239894	40.4247654172235	37.130732161385	40.4348741157554	38.4876823327155	33.5671900284953
"3034"	"ENSG00000112062"	"MAPK14"	183.727880981074	174.348575970578	186.258422843467	185.299763722268	205.382210731692	193.329302996001
"3035"	"ENSG00000112078"	"KCTD20"	207.649288769219	204.366280340146	215.560386175644	188.73173606234	215.408625035749	218.059551052358
"3036"	"ENSG00000112079"	"STK38"	187.733897559294	168.893959947265	184.394430265084	144.249808849461	167.816690249684	167.638108158026
"3037"	"ENSG00000112081"	"SRSF3"	227.589256767968	196.747134148851	212.892805685692	148.216634021752	160.934009527584	166.761950798315
"3038"	"ENSG00000112096"	"SOD2"	96.398358028461	94.7631307542323	96.0494664611998	86.4678745420696	91.9730696737577	93.9466794735209
"3039"	"ENSG00000112110"	"MRPL18"	26.6412390846057	20.3552416996985	22.1939382999443	19.9945817111198	20.7570249304734	22.0735128365884
"3040"	"ENSG00000112118"	"MCM3"	308.127393742371	303.397864585638	304.758644359855	347.921767358451	328.264468983259	327.861852422583
"3041"	"ENSG00000112130"	"RNF8"	51.7341404733349	45.8880395612089	48.9194496682236	46.0419146401845	47.1643870189191	52.1925997075116
"3042"	"ENSG00000112144"	"CILK1"	59.1399461721305	56.8925109352271	61.602883612686	79.069077029707	93.817393375173	91.271102159995
"3043"	"ENSG00000112146"	"FBXO9"	74.8690910191302	69.7151876503498	67.2445678165912	69.7091524658747	73.7897146357137	71.5716931368169
"3044"	"ENSG00000112159"	"MDN1"	39.4375537986752	44.7538257531866	41.7037272870174	44.8652384093027	42.0924968400271	50.3931797536967
"3045"	"ENSG00000112167"	"SAYSD1"	13.2550814387737	12.1300270613686	13.1887830434906	12.6314410542384	12.5330178800718	12.5394133954328
"3046"	"ENSG00000112186"	"CAP2"	57.4523400062545	55.2994167315927	60.8572865813329	55.999091533328	59.1776409467738	57.0255967562397
"3047"	"ENSG00000112200"	"ZNF451"	76.5485049220651	76.3559662057172	79.9031485266751	63.7544576005033	79.8675995608322	78.2700574675102
"3048"	"ENSG00000112208"	"BAG2"	44.9099854433605	40.944252657539	45.2825930375123	43.2517656987755	47.3823525472681	49.5264434408643
"3049"	"ENSG00000112210"	"RAB23"	41.3135820121976	35.7666964957272	39.1107065002005	36.1025661747816	39.7535590550505	36.8928195766454
"3050"	"ENSG00000112234"	"FBXL4"	13.9596160517122	12.2945313541352	13.9178112519248	11.0268825575815	14.2096757904493	13.6982021615021
"3051"	"ENSG00000112237"	"CCNC"	53.7903984715624	44.1390991854798	49.4496520016303	39.6147664396863	44.0541865951688	47.2371290493616
"3052"	"ENSG00000112242"	"E2F3"	45.0328693874777	41.2386287603845	44.5949868863756	42.6366849417236	47.8015170248625	50.8924952382631
"3053"	"ENSG00000112245"	"PTP4A1"	213.441218668609	198.980929282208	209.554187867522	221.295359330606	252.236416037191	252.173161799813
"3054"	"ENSG00000112246"	"SIM1"	0	0	0	0	0	0
"3055"	"ENSG00000112249"	"ASCC3"	57.591608476254	57.4466306582304	61.2135162740905	48.1010980442276	58.4902112035191	58.0807540066442
"3056"	"ENSG00000112276"	"BVES"	0	0.0173162413438524	0	0	0.0419164477594375	0.0094210468786122
"3057"	"ENSG00000112282"	"MED23"	33.4244327998743	31.0999694535589	31.9529749992106	28.365028535347	35.3439487507577	35.4231362635819
"3058"	"ENSG00000112290"	"WASF1"	18.3752457769897	16.3292155872528	18.1677143306375	16.7943789316762	19.0133007036808	19.1341462104614
"3059"	"ENSG00000112293"	"GPLD1"	3.31786649116399	3.6017781995213	3.36347105254848	2.52272252529956	3.27786621478801	3.04299814179174
"3060"	"ENSG00000112294"	"ALDH5A1"	3.98143978939679	3.70567564758442	3.98480191200941	3.45871498168279	3.85631319386825	3.80610293895933
"3061"	"ENSG00000112297"	"CRYBG1"	61.4501643215336	63.9835117655347	69.3073862700015	38.4559186365452	47.8350501830701	43.9680257824832
"3062"	"ENSG00000112304"	"ACOT13"	12.0262419976018	12.4590356469018	13.3793245070586	8.9944417951493	9.70784930108572	10.5986777384387
"3063"	"ENSG00000112305"	"SMAP1"	56.6249214491988	51.1694931710839	54.3540235856418	47.3701325068617	47.910499789037	51.6932842229452
"3064"	"ENSG00000112306"	"RPS12"	130.519133178333	113.99281676658	118.78189150601	94.7759218692046	90.9586916379793	118.036296342132
"3065"	"ENSG00000112308"	"C6orf62"	194.181208493976	192.928902932532	198.047140350305	146.353563322856	156.281283826287	150.633118542131
"3066"	"ENSG00000112309"	"B3GAT2"	33.3425101704628	30.4852428858522	33.170783483754	27.3666365818715	28.3774351331392	30.8068232930619
"3067"	"ENSG00000112312"	"GMNN"	47.6789703174678	41.7581160007001	41.3806352400977	41.0945259421589	40.2649397177156	44.8064989546796
"3068"	"ENSG00000112335"	"SNX3"	85.8385310973242	77.8624792026324	79.8451576464588	67.6143122063503	69.8411852567747	72.7304819028862
"3069"	"ENSG00000112339"	"HBS1L"	57.0017655444915	49.515792122746	53.9729406585058	42.8506260746112	49.92248928149	52.2773891294191
"3070"	"ENSG00000112343"	"TRIM38"	18.7438976093413	19.7318570113198	17.2812823044732	13.9864015625265	15.274353563539	17.0709369440453
"3071"	"ENSG00000112357"	"PEX7"	2.08902704999214	2.32903446074815	2.36105726595152	2.54055095304019	2.07067251931621	2.20452496959526
"3072"	"ENSG00000112365"	"ZBTB24"	12.9519677099513	11.030445736034	12.7911312934356	10.5811718640656	11.4599568174302	11.7951506920225
"3073"	"ENSG00000112367"	"FIG4"	9.29821843820033	9.53259085979075	9.7921743451042	8.84290015935393	9.88389838167536	10.0522570194792
"3074"	"ENSG00000112378"	"PERP"	47.6134322139386	44.2256803921991	47.0968791471382	39.2047126016518	44.5068842309707	42.2628162974543
"3075"	"ENSG00000112379"	"ARFGEF3"	26.7641230287229	26.9700458930501	28.5646507122837	32.5012237711738	31.6385347688234	31.9185068247381
"3076"	"ENSG00000112406"	"HECA"	15.4751846958242	14.3291897120379	14.8373809239269	13.0860659616246	12.1138534024774	11.9553084889589
"3077"	"ENSG00000112414"	"ADGRG6"	100.912294909032	96.7371822674315	105.791934337547	83.4548702539027	103.533625965811	101.050148819994
"3078"	"ENSG00000112419"	"PHACTR2"	42.7718048157215	42.2776032410157	42.8718293028039	34.168181764923	39.0158295744844	37.5146086706338
"3079"	"ENSG00000112425"	"EPM2A"	2.71983129646036	2.48488063284282	3.13150753168307	2.72774944431684	2.72456910436344	2.40236695404611
"3080"	"ENSG00000112473"	"SLC39A7"	232.68484431736	249.804097626415	244.141605710847	277.606448349395	260.561022562215	251.523109565189
"3081"	"ENSG00000112511"	"PHF1"	88.6730540749606	97.2133789043875	90.9214157677822	148.796057923322	122.840341803807	115.125192856641
"3082"	"ENSG00000112514"	"CUTA"	467.901097883534	405.329919256225	417.940273719257	432.170002646812	388.179839410599	433.923998181999
"3083"	"ENSG00000112531"	"QKI"	102.673631441379	98.6679431772711	99.8520113211006	97.0490464061353	105.97316322541	100.597938569821
"3084"	"ENSG00000112541"	"PDE10A"	36.1442640963347	33.3510808282598	37.1721542186824	29.4436484136553	35.0756834850973	35.0274522946802
"3085"	"ENSG00000112559"	"MDFI"	0.450574461763011	1.01300011861537	0.720743796974675	2.7634062997981	2.18803857304264	1.83710414132938
"3086"	"ENSG00000112561"	"TFEB"	10.5598269311368	15.8616770709688	12.5425989496512	17.2044327697108	13.1533813069115	9.63773095682028
"3087"	"ENSG00000112576"	"CCND3"	201.341246304537	261.128919465294	213.464430076396	295.176363887789	243.492645034572	214.733921504208
"3088"	"ENSG00000112578"	"BYSL"	101.428407474324	98.5034388845045	97.905174628123	101.292212208406	90.2964117633802	92.9763116450238
"3089"	"ENSG00000112584"	"FAM120B"	32.3266695657608	31.6887216592499	32.8559758482938	27.1526954489839	30.5990068643894	30.8445074805764
"3090"	"ENSG00000112592"	"TBP"	23.3233725934417	20.9699682674053	21.6305983206997	20.3957213352841	21.3522384886575	21.3857764144497
"3091"	"ENSG00000112624"	"BICRAL"	23.003874338737	24.4938233808792	28.9208804050413	22.6153605889928	26.7175438018654	25.2860898221952
"3092"	"ENSG00000112640"	"PPP2R5D"	196.794540372201	214.591520853691	209.09854523725	214.529471003036	211.183447101598	204.144664812648
"3093"	"ENSG00000112651"	"MRPL2"	53.8477443121504	57.4466306582304	52.8876827573141	58.4059292783134	49.9057227023863	53.5774935986676
"3094"	"ENSG00000112655"	"PTK7"	58.2551817744868	77.7152911512096	63.3343256077171	92.0481724248877	80.8903608861625	70.3092728550829
"3095"	"ENSG00000112658"	"SRF"	107.654527309595	161.447976169408	120.190241454122	240.193492735677	179.461079437256	156.021957356697
